_	 35723719
i	 12614628
a	 10793440
s	 7500216
o	 6298002
r	 5446666
e	 5439632
t	 5246134
n	 4977218
u	 4353170
k	 3741067
m	 3497097
Å	 3402332
l	 3179449
s_	 3107195
Ä	 3046314
d	 2454648
p	 2423465
.	 2390732
v	 2214866
._	 2155528
j	 1888772
,	 1806687
,_	 1803089
in	 1772360
o_	 1691507
g	 1661296
—	 1552597
Ä—	 1548677
as	 1489515
ai	 1457406
y	 1404622
_p	 1301688
b	 1252200
i_	 1252006
os	 1187084
ri	 1160231
³	 1155929
Å³	 1144228
ta	 1097005
_m	 1089311
is	 1063870
_k	 1052148
ti	 1043427
ia	 1037106
ni	 1032205
¡	 998461
a_	 994489
Å¡	 989744
_s	 961810
li	 957168
ra	 949783
³_	 947479
Å³_	 946178
ar	 930086
ie	 917973
_i	 906188
al	 905411
au	 894399
us	 855576
ir	 850377
ka	 844902
iÅ	 841979
os_	 839660
en	 781369
as_	 762102
st	 749670
si	 740836
¾	 720100
pa	 707586
an	 697286
Å¾	 689892
€	 674690
e_	 667921
_t	 666277
_d	 665380
â	 663021
_v	 661500
ik	 654984
â€	 654978
to	 654101
ma	 649623
_a	 648396
r_	 628679
c	 619900
na	 609313
ini	 606447
io	 602533
er	 601836
|	 593931
uo	 593434
ij	 584167
va	 580688
im	 574396
et	 572895
vi	 555909
_Å	 555540
da	 554235
_pa	 553643
at	 552035
ki	 549541
m.	 545989
ai_	 534669
_m.	 521433
ja	 520958
nt	 516493
_â	 516071
am	 511564
is_	 508794
_â€	 508721
mo	 504435
)	 503994
(	 503632
_ir	 497049
ir_	 496126
jo	 495581
_(	 495282
_ir_	 493355
_n	 490303
…	 487796
nÄ	 486322
Ä…	 483545
la	 482291
or	 473201
_,	 472629
_,_	 471808
ei	 467479
te	 466791
_b	 465404
mi	 464402
m._	 457038
oj	 454830
tu	 450040
ro	 448021
¯	 447252
Ä¯	 445210
di	 441454
-	 436677
iÅ³	 434426
_m._	 434056
ko	 432037
vo	 424145
on	 423392
me	 415604
s,	 414287
s,_	 414023
—s	 411719
Ä—s	 411717
ur	 409462
pr	 407774
_g	 402345
es	 399386
it	 398639
«	 393096
iu	 392741
