_	 227298
a	 103738
n	 54831
i	 44196
e	 32300
o	 31732
l	 28988
s	 28147
t	 27185
an	 23699
n_	 19567
r	 19149
g	 18245
y	 17728
d	 16340
m	 14613
b	 13680
k	 13317
an_	 12868
li	 12580
a_	 12390
u	 11982
p	 11686
al	 11172
y_	 10120
.	 9479
ng	 9376
sa	 8917
._	 8751
h	 8688
_s	 8471
d_	 8453
ay	 8296
ba	 7915
ta	 7797
o_	 7693
w	 7621
na	 7231
_t	 7044
c	 7003
in	 6946
la	 6750
ay_	 6225
ar	 6166
on	 6046
_a	 6003
e_	 5809
ali	 5722
,	 5718
,_	 5668
_.	 5548
_._	 5506
A	 5395
S	 5225
_n	 5194
ra	 5180
ia	 5149
ya	 5138
en	 4978
_S	 4924
ma	 4909
to	 4885
_A	 4882
ab	 4763
wa	 4640
at	 4546
_sa	 4505
it	 4473
tan	 4458
ga	 4458
is	 4390
ad	 4201
ka	 4179
g_	 4115
t_	 4107
D	 4082
aw	 4001
_D	 3966
s_	 3948
tan_	 3834
ik	 3757
as	 3711
ak	 3707
pa	 3706
_m	 3692
:	 3569
ad_	 3501
_y	 3439
aba	 3430
er	 3428
si	 3352
_p	 3327
_na	 3271
awa	 3223
K	 3223
ya_	 3217
ed	 3196
E	 3183
im	 3162
_ya	 3160
ag	 3141
_K	 3132
san	 3088
_k	 3083
mb	 3074
ne	 3065
Sa	 3064
ang	 3061
_E	 3032
:_	 3028
_ya_	 3026
_e	 3007
_Sa	 2989
bal	 2968
_to	 2963
am	 2937
iad	 2936
iad_	 2921
Di	 2877
ed_	 2871
on_	 2858
ita	 2849
_Di	 2847
_i	 2823
Ka	 2811
P	 2786
sh	 2783
_Ka	 2774
sal	 2761
f	 2735
ng_	 2728
san_	 2717
il	 2680
lit	 2675
_d	 2646
ara	 2633
gl	 2624
lik	 2598
da	 2571
alit	 2562
lita	 2524
ish	 2523
mba	 2523
na_	 2522
_b	 2521
r_	 2508
alita	 2502
io	 2500
sali	 2491
ks	 2485
itan	 2474
_sal	 2465
lis	 2461
l_	 2459
itan_	 2452
salit	 2446
Dia	 2426
_sali	 2419
ngl	 2419
abal	 2415
_Dia	 2413
alik	 2406
nd	 2402
bali	 2400
ti	 2399
Al	 2394
Diad_	 2394
En	 2394
Diad	 2394
ã	 2385
litan	 2384
_En	 2384
gli	 2382
_Diad	 2381
_Al	 2381
lish	 2377
ksa	 2361
B	 2359
lim	 2358
_l	 2357
Eng	 2357
ngli	 2356
Engl	 2354
nglis	 2354
glis	 2354
glish	 2353
Engli	 2352
_Eng	 2352
_Engl	 2349
te	 2344
Kab	 2340
_Kab	 2335
nt	 2331
abali	 2325
Kaba	 2324
_Kaba	 2321
balik	 2319
iks	 2313
imb	 2311
liks	 2310
aliks	 2309
iksa	 2309
liksa	 2309
ksan	 2309
iksan	 2308
ksan_	 2308
th	 2303
Kabal	 2303
_P	 2302
imba	 2280
Ali	 2246
ap	 2242
or	 2240
_ma	 2240
_na_	 2238
_Ali	 2238
baw	 2217
limb	 2212
bawa	 2207
Alim	 2200
limba	 2200
imbaw	 2200
_Alim	 2200
mbaw	 2200
-	 2200
mbawa	 2200
Alimb	 2196
_B	 2191
ala	 2184
_ed	 2174
_ed_	 2150
to_	 2137
C	 2129
i_	 2128
_o	 2128
he	 2122
en_	 2113
ni	 2082
ri	 2052
re	 2003
es	 1992
M	 1985
_C	 1981
I	 1981
_ta	 1972
st	 1953
h_	 1923
nga	 1909
et	 1892
(	 1885
le	 1872
)	 1872
so	 1838
_M	 1836
N	 1832
_(	 1819
no	 1808
man	 1803
lo	 1787
k_	 1784
v	 1780
ana	 1775
_ka	 1773
_to_	 1715
ro	 1703
ion	 1699
di	 1669
ge	 1659
_I	 1624
)_	 1622
pi	 1620
_pa	 1591
ray	 1588
